"CountryName","Region SUM","Metropolitan SUM","Core city SUM","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"Morocco","R539",NA,NA,1171.13666234749,1199.94604652112,1230.15313233579,1261.99604052701,1295.61730815473,1330.75462833077,1366.73046629719,1402.61304245875,1437.6934123072,1471.71778248011,1504.75026240624,1536.79065859639,1567.94539012248,1598.29223965162,1627.75716530832,1656.25496733863,1683.8574947402,1710.6769067652,1736.79795169274,1762.27816031805,1787.10818066209,1811.2322233326,1834.56250871936,1857.06027448161,1878.72900342535,1899.67272825543,1920.07842405641,1940.19072570091,1960.20531528846,1980.17411242687,2000.1109193473,2020.12118767557,2040.31314238299,2060.75127987681,2081.49087357801,2102.48845290813,2123.57987451077,2144.53172588816,2165.16225616474,2185.40355062369,2205.26096246683,2224.71353036178,2243.76067384091,2262.39342790358,2280.56928941745,2298.24059553758,2315.38935176633,2332.00356177198,2348.06400562517,2363.56333073546,2378.46496763997,2392.68707039793,2406.12831515356,2418.71756236971
"Morocco","R545",NA,NA,1918.71967964147,1965.91923725885,2015.40870495348,2067.57820537799,2122.66126265544,2180.2281289992,2239.16877232206,2297.95662112821,2355.43018348977,2411.17365966726,2465.29208268255,2517.78513553457,2568.82716881293,2618.54561694858,2666.81917419797,2713.50825442237,2758.73057068654,2802.66987794521,2845.46502266794,2887.21025984014,2927.89026774333,2967.41364440174,3005.6365769957,3042.49555964378,3077.99629836527,3112.30923406991,3145.74069546028,3178.69147755845,3211.48217411525,3244.197847085,3276.86110921084,3309.64472607703,3342.72600694984,3376.21061885329,3410.18911842695,3444.59028609663,3479.14519928624,3513.47144903591,3547.27126567197,3580.43338181815,3612.96656783744,3644.83648194704,3676.04217314373,3706.56895371119,3736.34718908057,3765.29879132116,3793.39427933324,3820.61399905035,3846.92646169934,3872.31962123947,3896.73356446813,3920.03419993186,3942.05552473594,3962.68098815289
"Morocco","R549",NA,NA,1913.33750056322,1960.50854653847,2009.98373783064,2062.15599753196,2117.26286916478,2174.88104076549,2233.90892446628,2292.83056221656,2350.49449159853,2406.49294332044,2460.93685211803,2513.84044112969,2565.38823464584,2615.71340928368,2664.69436227683,2712.25368330444,2758.49129236675,2803.56700388793,2847.58687134335,2890.56241943655,2932.46838203445,2973.20575975376,3012.62614883145,3050.66523637553,3087.33197043516,3122.80419522633,3157.39908203392,3191.53028439675,3225.51149954762,3259.41657690138,3293.2708306203,3327.2474255664,3361.52321319954,3396.20364725586,3431.38057030767,3466.98504974719,3502.75095910152,3538.29905341323,3573.24592258796,3607.46834067716,3640.96132825843,3673.67750075736,3705.66243911142,3736.90291099776,3767.33198165048,3796.87731001391,3825.51911993541,3853.241201397,3880.01578108744,3905.83487399473,3930.64185361551,3954.30418580225,3976.65698465303,3997.58500005132
"Morocco","R543",NA,NA,271.493966669905,278.172283838448,285.174738603052,292.556613337064,300.351092572256,308.497605708264,316.839266367441,325.16041893021,333.297371203337,341.192285358336,348.859972330062,356.302196012041,363.546638989399,370.614872727635,377.483150379094,384.147961212738,390.636851457138,396.982399989576,403.130955627007,409.217914345036,415.218898716468,421.095535601762,426.798534644881,432.286484147457,437.524538580947,442.498545309562,447.211762342117,451.679969141375,455.968127495488,460.143713818729,464.225602736879,468.256401129733,472.280300063891,476.331233604778,480.440220738988,484.614432466261,488.832325893824,493.055947482472,497.210424734676,501.336550583466,505.443051734823,509.528309059561,513.555304054925,517.527478509275,521.43192449314,525.252599578609,528.978664917006,532.605851091732,536.126966620101,539.537555564083,542.826880761299,545.974626759246,548.956010342379,551.753332246498
"Morocco","R544",NA,NA,162.403238010456,166.372624293433,170.530726425955,174.909607268759,179.527868486417,184.347807207643,189.274209989614,194.176316696693,198.954048272035,203.570314196764,208.033150172718,212.338689086253,216.498292580946,220.520458477572,224.401292941734,228.10785476089,231.650834237835,235.051135114212,238.377057436827,241.576803281796,244.668467141694,247.66372387754,250.569365329192,253.397955440748,256.166579532269,258.904689745002,261.651895239667,264.455091577858,267.34963068215,270.331628026611,273.388096205527,276.519241098552,279.725713194259,283.001714086394,286.339337748797,289.716033852829,293.091443830176,296.414523036795,299.709315535602,302.908081927926,306.003998430196,308.991167377634,311.899200833769,314.719543668735,317.448418014875,320.083070645146,322.626110898685,325.076525616575,327.433757159115,329.69890198836,331.86866311679,333.932823613715,335.878539959556,337.697028480578
"Morocco","R547",NA,NA,76.6893905271358,78.5759117033316,80.5539583952396,82.6391234321712,84.8407405499819,87.1416331406518,89.4974342832931,91.8471283752344,94.144291694972,96.3723051245912,98.535366733522,100.633463851535,102.673565104947,104.660763926085,106.590211840396,108.456329723417,110.263822453763,112.020034541233,113.73051554642,115.399032750948,117.02497376038,118.604685325164,120.13241938444,121.605637668863,123.024568242569,124.396023465709,125.732247003552,127.049258249808,128.359871030082,129.667485189334,130.973004537281,132.283334349093,133.605561506562,134.943909419579,136.301997550419,137.676979320817,139.058106152603,140.430093525389,141.781039870106,143.106497936141,144.406818266514,145.680628253012,146.927889884946,148.14801610834,149.338223696079,150.495391548252,151.618341333503,152.70628749759,153.757971464367,154.772911765107,155.748713726403,156.680017841104,157.560189132275,158.384569178807
"Morocco",NA,"MO06",NA,571.650458081959,585.712777356384,600.457337063591,616.000367727222,632.411443956498,649.562529581418,667.122909095249,684.637766036712,701.761053299666,718.368890301629,734.492569875889,750.131997577274,765.339118249775,780.151898852088,794.534198365487,808.444429433056,821.917662694919,835.008644868469,847.758742938555,860.196038602655,872.315967010842,884.091296472177,895.4791803608,906.460698160808,917.037549885279,927.260515554427,937.220860685054,947.037995454889,956.807435413426,966.554523348184,976.285996348023,986.053327031076,995.909341729594,1005.88552216721,1016.00884818107,1026.25810108945,1036.5531599057,1046.78009227203,1056.85018269123,1066.73028090833,1076.42299990638,1085.9181081252,1095.21532222929,1104.31026625906,1113.18219375863,1121.80783973425,1130.17842078501,1138.28808131034,1146.12743975658,1153.69290720723,1160.96663352501,1167.90866840263,1174.46955405226,1180.61456613274
"Morocco",NA,"MO10",NA,407.853657622721,417.886656406587,428.406411130126,439.495848420134,451.204607454621,463.441338669347,475.97008751001,488.466357503885,500.683255508573,512.532396833815,524.036107879133,535.194321261028,546.044097904257,556.612525975647,566.873820056031,576.798308944435,586.411014380363,595.750996332394,604.847768773338,613.721367063731,622.368534334427,630.769841676386,638.894719441973,646.729668470108,654.275901663785,661.569648884601,668.6760250543,675.680225377495,682.650397033412,689.604621261098,696.547704750191,703.51637150795,710.548311371799,717.665985508258,724.888643137035,732.201145431896,739.546328724044,746.842906051842,754.027581848032,761.076704504269,767.992138297375,774.766583348228,781.399837506332,787.888778669539,794.218604929113,800.372717482994,806.344849665723,812.130823700327,817.723946159183,823.121656469308,828.311219149284,833.264130978797,837.945105465241,842.329367941945
"Morocco",NA,"MO08",NA,295.999964625135,303.281417738534,310.916134181149,318.96429798747,327.461934811947,336.342747669672,345.435492443005,354.504665679535,363.371084576682,371.970603908085,380.319427067645,388.417505151759,396.291735142256,403.961776287673,411.408914809136,418.611616819981,425.588041858245,432.366537712653,438.968524161462,445.40854187606,451.684227182286,457.781479541183,463.678113018041,469.364330590995,474.841012524905,480.134452657157,485.291908169766,490.375209518533,495.433814547621,500.480845723923,505.519791504475,510.577304353089,515.680737685225,520.84639270199,526.088239532736,531.395291167914,536.726061050704,542.021555134296,547.235836633968,552.351740384951,557.370619386939,562.287175749571,567.101262762037,571.810614557382,576.404488644078,580.870838434504,585.205115893552,589.404288997816,593.463499989364,597.380890531272,601.14721784251,604.741795698873,608.139014913419,611.320895261326
"Morocco",NA,"MO07",NA,393.919012120125,403.771801993903,414.127306208738,425.07188411357,436.660968634983,448.814661505864,461.314087959409,473.856393419922,486.214083695992,498.312704835588,510.187831601369,521.863130049821,533.390343595954,544.804894049419,556.111320458914,567.36175973968,578.54310002189,589.659917171575,600.901289916928,611.800694429688,622.414578511755,632.787862108774,642.958463683907,652.985323387205,662.946008153911,672.957384266743,683.169947550243,693.759596406321,704.863881130399,716.465845102724,728.505598846174,740.953049875143,753.776116542371,766.923380191938,780.336303918947,793.915150886822,807.509182308615,820.934748758001,834.120723154538,846.688125225709,858.544625833183,869.618093332661,880.217498570821,890.30137972984,899.872931059083,908.953866918538,917.596482858634,925.810390840446,933.611955338306,941.023050585746,948.051111842264,954.67874268354,960.880857318753,966.642814958834
"Morocco",NA,"MO03",NA,498.545309635722,511.281851854523,524.708879195437,538.946328875376,554.077346722464,570.01574155272,586.499790196631,603.164985628012,619.744790778096,636.168291888463,652.499625986247,668.817042231862,685.229511164177,701.816670076173,718.571004652834,735.794859691785,753.478025581275,771.603874251842,790.103673095052,808.549438407168,826.922687717419,845.181622107128,863.267006334147,881.139927924618,898.779426508849,916.211296845504,933.501272297461,950.743925969509,968.015003889975,985.33727835326,1002.72044596993,1020.22235710334,1037.905836908,1055.81520127924,1073.9935238345,1092.4361792968,1111.07776294347,1129.81710255989,1147.88100119438,1165.14613329698,1181.4805431393,1196.75139379819,1211.32630932155,1225.20499165665,1238.38443826966,1250.88675528322,1262.78097115833,1274.08745144732,1284.82669186946,1295.02776916666,1304.70112820506,1313.8236129975,1322.36032657879,1330.29104762391
"Morocco",NA,"MO09",NA,569.415572971707,583.422915174886,598.109830570817,613.592095276322,629.939011896541,647.02304482283,664.514771490939,681.961153558581,699.017496801459,715.56040495205,731.621048503346,747.199333379412,762.347001344265,777.101870923607,791.427942393138,805.283790983,818.704350223566,831.744152798246,844.444403966386,856.833075639202,868.905620813187,880.63491426054,891.978276865605,902.916862082823,913.452363279015,923.63536194834,933.556766802246,943.335521180686,953.066767212164,962.775748605792,972.469176111569,982.198321113841,992.015803418683,1001.95298167095,1012.0367302293,1022.24591336708,1032.50072333314,1042.68767319171,1052.7183942816,1062.55986594976,1072.21469096371,1081.67267776389,1090.93354412247,1099.99293118783,1108.830173613,1117.42209735944,1125.75995336523,1133.83790892242,1141.64661915484,1149.18250917699,1156.42779863722,1163.34269341522,1169.87792907989,1175.99891704597
"Morocco",NA,"MO02",NA,1145.08785862725,1173.2564550792,1202.79166503631,1233.92631287498,1266.79976529939,1301.15554973673,1336.3312013782,1371.4156655743,1405.71576639183,1438.9833554231,1471.28111615407,1502.60885939917,1533.07063722261,1562.74250222404,1591.55205939153,1619.41600401185,1646.40458699379,1672.62747290686,1698.16752503129,1723.08099454359,1747.35873747449,1770.94620531761,1793.75757088542,1815.75493400183,1836.94170000711,1857.41958767675,1877.37141333449,1897.0363706043,1916.6057891606,1936.13043379836,1955.62379975501,1975.18899316688,1994.9318318302,2014.91537760206,2035.193674494,2055.72421881432,2076.34651813672,2096.83235160036,2117.00401089194,2136.79509187594,2156.21082868649,2175.23072622005,2193.85421691989,2212.07253518788,2229.8441232602,2247.12237842444,2263.88970642248,2280.13437774889,2295.83759997027,2310.99218403491,2325.56237386982,2339.46814397835,2352.610424183,2364.91965725541
"Morocco",NA,"MO01",NA,2291.07911296398,2347.43852895669,2406.53225012395,2468.82610890102,2534.59894864702,2603.33762187708,2673.71667633433,2743.91328396021,2812.54054602009,2879.10196992653,2943.72297210443,3006.40317403338,3067.35076193174,3126.71790099911,3184.3597440969,3240.10961607696,3294.10807418004,3346.57453406295,3397.67478765958,3447.5213817013,3496.0960210356,3543.28956561466,3588.93029335172,3632.9423739939,3675.33262090835,3716.30455189519,3756.22394383141,3795.56937267229,3834.72364871269,3873.78834159245,3912.79045243325,3951.93627485144,3991.43752792243,4031.42038511188,4071.99297707987,4113.07026291055,4154.33113113378,4195.3189599773,4235.67819261485,4275.27596838707,4314.12275969163,4352.17756015216,4389.4392342075,4425.89024374589,4461.44744045348,4496.01758213913,4529.56546640591,4562.06762498921,4593.48645819626,4623.80758225198,4652.95945680133,4680.78196771637,4707.07689648254,4731.7050737672
"Morocco",NA,"MO04",NA,713.740547975638,731.298213368599,749.70769765449,769.114121748479,789.604353804017,811.018532834645,832.943740310058,854.812110070591,876.191581146696,896.927481057007,917.058880817148,936.585662506549,955.572682438869,974.067344683366,992.024524968475,1009.39229893641,1026.21445442561,1042.55934605998,1058.47862304931,1074.00734710984,1089.13981874734,1103.84203753069,1118.06050682786,1131.77160321792,1144.97744927113,1157.74144694747,1170.17754682468,1182.43483981047,1194.63258290826,1206.80241813776,1218.9527571663,1231.14786670469,1243.45370365858,1255.90957488475,1268.54916635942,1281.34598526115,1294.19999563948,1306.96894597976,1319.54206955965,1331.87797625897,1343.97992854684,1355.83515169479,1367.44329194113,1378.79888563276,1389.87602955108,1400.64567592893,1411.09685815328,1421.22226514878,1431.0101834721,1440.45613214157,1449.53782416942,1458.2053791544,1466.39704602455,1474.06946931684
"Morocco",NA,"MO05",NA,445.837393839856,457.51611274754,469.871017377808,483.020888153933,497.054115987883,511.909697484141,527.370226833961,543.130069500478,558.973762520003,574.862630790427,590.875947556873,607.13519303942,623.782910917619,640.925759957274,658.554326696426,677.180581719525,696.792271290753,717.345767384792,738.54122347913,760.006395262459,781.65848870193,803.385882334223,825.05334288928,846.538214567377,867.729148682384,888.555059521843,908.980074516656,928.993870871861,948.593039603152,967.832427424251,986.786293501321,1005.58137637931,1024.35420154667,1043.22751794775,1062.32704418529,1081.73537962842,1101.47879458945,1121.55171270348,1140.65184794242,1158.88959865691,1176.10786838507,1192.133882566,1207.36020726279,1221.82202612564,1235.51535937845,1248.46563367515,1260.75299306245,1272.40655030308,1283.45068806308,1293.91927282365,1303.82784790505,1313.15728984584,1321.8758690938,1329.96638764027
"Morocco",NA,NA,"Tangier",508.536680276866,521.046431751226,534.16310005725,547.990083143461,562.589274148064,577.846772893198,593.468376927818,609.04948436613,624.282253861929,639.05648202208,653.400006755801,667.312744045259,680.840903699518,694.018260888113,706.812664786313,719.18711954092,731.172823774541,742.818479825333,754.160887504881,765.225028116024,776.006840796754,786.482100404742,796.612690848996,806.381780556639,815.790881848694,824.885168314266,833.745829187584,842.479091017607,851.169923841126,859.840872443774,868.497930097758,877.186886522969,885.954735694929,894.829483558526,903.835131208528,912.952802638081,922.111222717446,931.209037932073,940.16732752927,948.956601249069,957.579183584896,966.025972604663,974.296716254865,982.387521709163,990.279933049876,997.953253883732,1005.39967055211,1012.61397394925,1019.58781830359,1026.31801093741,1032.78867247995,1038.96426338715,1044.8007863196,1050.26735072008
"Morocco",NA,NA,"Oujda",252.924110766905,259.154801536037,265.68853232814,272.576747996811,279.850137648157,287.451736877589,295.234888578148,302.997612235859,310.585272388138,317.940568356704,325.076380551345,331.987865646987,338.689570031951,345.187221270403,351.473858090184,357.487996753582,363.206590615929,368.620116452422,373.926797425872,378.80414108653,383.2762731814,387.381322205228,391.186518525623,394.814829862774,398.446078334549,402.320738241895,406.713121179482,411.888452550907,418.040869921432,425.040367096218,432.598498888669,440.459094172538,448.413194234539,456.303276210924,464.029427031845,471.518438076915,478.703745203644,485.522399252286,492.143606669054,498.367137579009,504.217502793677,509.718427609542,514.997993825968,520.04884792738,524.88016553815,529.501827407588,533.931700048259,538.17406462833,542.234030520408,546.118536385766,549.826205488857,553.342982436503,556.650100949869,559.73508434125
"Morocco",NA,NA,"Meknes",248.24583467516,254.581888872887,261.259669676161,268.338162359845,275.857788516511,283.774357082027,291.955740996744,300.218076079437,308.425684851472,316.53952949236,324.585578841477,332.594951567824,340.612993864986,348.668741165354,356.737816275595,364.938260857414,373.247323679869,381.635636722233,389.99992604716,398.25468923205,406.363529460494,414.281927267072,421.960953256323,429.365807356677,436.473823235282,443.28681495736,449.825131034658,456.118821492382,462.194653582198,468.061007518342,473.709540372306,479.153671127467,484.4107393588,489.493679021988,494.421527408385,499.200028525741,503.817747690387,508.258920526608,512.361228532721,516.272341702325,520.064334763896,523.79649977859,527.423115103698,530.98685466503,534.493465247841,537.936120985461,541.303964745682,544.60039187774,547.820085759266,550.958194873401,554.0025441537,556.931847206639,559.719151548464,562.344454490539
"Morocco",NA,NA,"Fez",484.598098983706,496.958472140228,509.986047053949,523.796652018706,538.470202451901,553.921906706347,569.89632217945,586.037907169479,602.086273126369,617.971176429712,633.753715677105,649.507201566319,665.335645221124,681.315512471403,697.439394691662,713.990459118282,730.963537254071,748.348571975287,766.082304561715,783.773425698931,801.406020758271,818.940834433809,836.32074319377,853.507123933586,870.477376170993,887.252715518455,903.891554933609,920.478850843319,937.081535000886,953.720545989766,970.406601359257,987.19812299812,1004.15929242484,1021.33721704228,1038.77856769887,1056.48462280263,1074.39867241869,1092.43031000641,1109.81069051679,1126.4365577421,1142.17900051229,1156.90645492518,1170.96685440234,1184.36114938763,1197.08486113825,1209.15784052073,1220.64564386455,1231.5676682291,1241.94311925738,1251.79964354226,1261.14703041988,1269.96270198434,1278.21272759905,1285.87741816341
"Morocco",NA,NA,"Kenitra",231.364791195301,237.056250926769,243.023834665564,249.31458453411,255.95665954935,262.898239475126,270.005473418679,277.09428295567,284.024612016305,290.746322260459,297.272078874938,303.601843634833,309.756640240577,315.751835105941,321.572800832079,327.202705717006,332.655743943925,337.954073218928,343.114436052543,348.14819798464,353.053511477908,357.819355016665,362.428387233464,366.872950404692,371.153732578726,375.291286015445,379.322548719428,383.295849718399,387.249847137881,391.194797995358,395.133429001069,399.086572730897,403.075609651101,407.113281398307,411.210507555104,415.358700258406,419.525432043,423.664590925934,427.740270975196,431.739055247419,435.662001298443,439.504968096364,443.267840966453,446.948848821218,450.539594922123,454.030663199702,457.418498737335,460.70073159061,463.873564751812,466.935545674366,469.879449850305,472.689108142751,475.344503440563,477.831581718542
"Morocco",NA,NA,"Rabat",309.980066875054,317.605423607436,325.60072832462,334.029007557911,342.927988456328,352.22824282301,361.7504386668,371.2479496882,380.533130266381,389.53880559076,398.281944342841,406.762495309299,415.008625818588,423.040923627141,430.839791102799,438.38267731169,445.688599468297,452.7872442297,459.701043032013,466.44522330371,473.017309734107,479.402535814652,485.577667767147,491.532445855593,497.267791919829,502.811241657307,508.212284210565,513.535670292832,518.833193646246,524.118596512871,529.395532109851,534.691911699018,540.036380599855,545.446009920515,550.935429600686,556.493133713473,562.075676288624,567.62127698573,573.081829422013,578.439357720587,583.69527878343,588.844044500391,593.885501231497,598.817276092714,603.628119223769,608.305415075737,612.844400809442,617.241901198768,621.492829053485,625.595238267264,629.53944952178,633.303799580788,636.861469733376,640.193630547253
