RegionCode;Region/CityName;CountryName;CountryCode;ProductID;ProductName;Unit;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
LT02;Lithuania;Kaunas;LT;2666;Passenger cars in use;number;;159058;168371;179938;189002;203484;219707;217975;226617;229703;227995;231171;239768;251537;164940;;
LT02;Lithuania;Kaunas;LT;2667;Commercial Vehicles in Use;number;;16415;17090;17342;17788;18654;19945;22612;22780;22664;22231;22700;22714;22668;15691;;
LT02;Lithuania;Kaunas;LT;2668;Motorcycles and Mopeds in Use;number;;1806;1875;1861;1946;2045;2148;3491;4697;5431;5994;6528;6846;7077;4221;;
LT03;Lithuania;Klaip?da;LT;2666;Passenger cars in use;number;;97649;98638;94721;98712;105848;114437;113917;117932;116756;114904;115708;118318;121491;80149;;
LT03;Lithuania;Klaip?da;LT;2667;Commercial Vehicles in Use;number;;7264;7591;7857;8097;8541;11640;11639;11758;11051;10541;10962;11340;11014;8045;;
LT03;Lithuania;Klaip?da;LT;2668;Motorcycles and Mopeds in Use;number;;447;464;483;504;529;619;1209;1764;2126;2391;2656;2951;3161;1921;;
LT04;Lithuania;Šiauliai;LT;2666;Passenger cars in use;number;;57443;60421;63483;66933;72263;78193;76095;77770;78691;78193;79008;80608;82773;55540;;
LT04;Lithuania;Šiauliai;LT;2667;Commercial Vehicles in Use;number;;6845;7219;7077;7615;8068;10846;10102;10011;9702;9190;9751;9310;9664;6892;;
LT04;Lithuania;Šiauliai;LT;2668;Motorcycles and Mopeds in Use;number;;599;623;648;674;710;759;1195;1625;1930;2202;2425;2584;2729;1411;;
LT05;Lithuania;Panev?žys;LT;2666;Passenger cars in use;number;;54295;56513;59640;62563;67700;73251;72683;76803;78455;77485;77946;79565;81678;55566;;
LT05;Lithuania;Panev?žys;LT;2667;Commercial Vehicles in Use;number;;5569;5826;6188;6382;6756;7126;8114;8281;8302;7497;7532;6925;6966;4953;;
LT05;Lithuania;Panev?žys;LT;2668;Motorcycles and Mopeds in Use;number;;851;883;919;960;1009;1120;1457;1776;2039;2228;2406;2605;2771;1401;;
MD;Macedonia;Total;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;4437;8626;9097;7761;8373;8473;8093;8634;;
MD;Macedonia;Total;MD;2666;Passenger cars in use;number;;;;;;;;248774;263112;282196;310231;313080;301761;346798;371449;;
MD;Macedonia;Total;MD;2667;Commercial Vehicles in Use;number;;;;;;;;29275;31647;35039;36572;35774;34027;38708;41149;;
R535;Macedonia;Vardar;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;474;685;973;825;949;880;846;906;;
R535;Macedonia;Vardar;MD;2666;Passenger cars in use;number;;;;;;;;14397;13643;15135;19134;20159;15923;21049;22841;;
R535;Macedonia;Vardar;MD;2667;Commercial Vehicles in Use;number;;;;;;;;2174;2027;2475;2950;2991;2159;3050;3237;;
R536;Macedonia;Eastern;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;462;672;635;526;589;499;657;813;;
R536;Macedonia;Eastern;MD;2666;Passenger cars in use;number;;;;;;;;18712;19234;19337;22663;21864;22382;26247;27889;;
R536;Macedonia;Eastern;MD;2667;Commercial Vehicles in Use;number;;;;;;;;2390;2552;2545;2864;2586;2644;3009;3193;;
R534;Macedonia;SouthWestern;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;790;1299;915;772;886;914;429;789;;
R534;Macedonia;SouthWestern;MD;2666;Passenger cars in use;number;;;;;;;;24310;25573;27439;31120;32056;30052;27094;37859;;
R534;Macedonia;SouthWestern;MD;2667;Commercial Vehicles in Use;number;;;;;;;;2326;2468;2727;2825;2867;2637;2253;3226;;
R533;Macedonia;SouthEastern;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;458;790;862;732;823;932;814;799;;
R533;Macedonia;SouthEastern;MD;2666;Passenger cars in use;number;;;;;;;;17177;17934;18402;21848;25537;26340;24970;26945;;
R533;Macedonia;SouthEastern;MD;2667;Commercial Vehicles in Use;number;;;;;;;;3731;3942;4135;4331;4572;4645;4573;4809;;
R530;Macedonia;Pelagonia;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;782;957;908;727;722;713;880;843;;
R530;Macedonia;Pelagonia;MD;2666;Passenger cars in use;number;;;;;;;;32337;31554;32919;35506;34272;31304;40745;43501;;
R530;Macedonia;Pelagonia;MD;2667;Commercial Vehicles in Use;number;;;;;;;;3461;3354;3592;3646;3282;2823;3669;3813;;
R531;Macedonia;Polog;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;257;461;601;391;351;327;418;478;;
R531;Macedonia;Polog;MD;2666;Passenger cars in use;number;;;;;;;;19214;21534;29871;32488;33128;26605;40789;42902;;
R531;Macedonia;Polog;MD;2667;Commercial Vehicles in Use;number;;;;;;;;2048;2360;3350;3386;3164;2497;3763;3881;;
R529;Macedonia;NorthEastern;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;189;333;399;135;333;466;624;633;;
R529;Macedonia;NorthEastern;MD;2666;Passenger cars in use;number;;;;;;;;16729;16558;17213;16769;10503;16046;25417;26556;;
R529;Macedonia;NorthEastern;MD;2667;Commercial Vehicles in Use;number;;;;;;;;1887;1792;1989;1739;852;1432;2335;2343;;
R532;Macedonia;Skopje;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;1025;3429;3804;3653;3720;3742;3425;3373;;
MD01;Macedonia;Skopje;MD;2668;Motorcycles and Mopeds in Use;number;;;;;;;;1025;3429;3804;3653;3720;3742;3425;3373;;
R532;Macedonia;Skopje;MD;2666;Passenger cars in use;number;;;;;;;;105898;117082;121880;130703;135561;133109;140487;142956;;
MD01;Macedonia;Skopje;MD;2666;Passenger cars in use;number;;;;;;;;105898;117082;121880;130703;135561;133109;140487;142956;;
R532;Macedonia;Skopje;MD;2667;Commercial Vehicles in Use;number;;;;;;;;11258;13152;14226;14831;15460;15190;16056;16647;;
MD01;Macedonia;Skopje;MD;2667;Commercial Vehicles in Use;number;;;;;;;;11258;13152;14226;14831;15460;15190;16056;16647;;
MY09_2 approx.;Malaysia;Georgetown;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY09_2 approx.;Malaysia;Georgetown;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY09_2 approx.;Malaysia;Georgetown;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY09_1;Malaysia;Georgetown;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY09_1;Malaysia;Georgetown;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY09_1;Malaysia;Georgetown;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY03 approx.;Malaysia;Ipoh;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY03 approx.;Malaysia;Ipoh;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY03 approx.;Malaysia;Ipoh;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY01_2 approx.;Malaysia;Kuala Lumpur;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY01_2 approx.;Malaysia;Kuala Lumpur;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY01_2 approx.;Malaysia;Kuala Lumpur;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY08 approx.;Malaysia;Seremban;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY08 approx.;Malaysia;Seremban;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY08 approx.;Malaysia;Seremban;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY10;Malaysia;Malacca;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY10;Malaysia;Malacca;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY10;Malaysia;Malacca;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY02 approx.;Malaysia;Johor Bahru;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY02 approx.;Malaysia;Johor Bahru;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY02 approx.;Malaysia;Johor Bahru;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY07_1 approx.;Malaysia;Kuantan;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY07_1 approx.;Malaysia;Kuantan;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY07_1 approx.;Malaysia;Kuantan;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY06 approx.;Malaysia;Kota Bharu;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY06 approx.;Malaysia;Kota Bharu;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY06 approx.;Malaysia;Kota Bharu;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY07_2 approx.;Malaysia;Kuantan;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY07_2 approx.;Malaysia;Kuantan;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY07_2 approx.;Malaysia;Kuantan;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY05 approx.;Malaysia;Kota Kinabalu;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY05 approx.;Malaysia;Kota Kinabalu;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY05 approx.;Malaysia;Kota Kinabalu;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
R587;Malaysia;Sarawak;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
R587;Malaysia;Sarawak;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
R587;Malaysia;Sarawak;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY;Malaysia;Total;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY;Malaysia;Total;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY;Malaysia;Total;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY01_1;Malaysia;Kuala Lumpur;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY01_1;Malaysia;Kuala Lumpur;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY01_1;Malaysia;Kuala Lumpur;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MY01_3;Malaysia;Kuala Lumpur;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
MY01_3;Malaysia;Kuala Lumpur;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
MY01_3;Malaysia;Kuala Lumpur;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
R585;Malaysia;Peninsular;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
R585;Malaysia;Peninsular;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
R585;Malaysia;Peninsular;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
R586;Malaysia;Sabah;MY;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;;;;;;;;
R586;Malaysia;Sabah;MY;2666;Passenger cars in use;;;;;;;;;;;;;;;;;;
R586;Malaysia;Sabah;MY;2667;Commercial Vehicles in Use;;;;;;;;;;;;;;;;;;
MX01;Mexico;Mexico;MX;2666;Passenger cars in use;number;2964798;3005037;2887219;2936360;3174324;3476030;4238385;4567172;5291490;5666786;6016247;6590546;7120554;7550355;;;
MX01;Mexico;Mexico;MX;2668;Motorcycles and Mopeds in Use;number;60279;59250;65302;85107;85943;76551;107458;144398;194598;215303;61317;85575;177962;252299;;;
MX01;Mexico;Mexico;MX;2667;Commercial Vehicles in Use;number;362280;339518;274516;282832;247960;283462;406618;421865;469614;530499;549483;625473;652693;717504;;;
MX12;Mexico;Aguascalientes;MX;2666;Passenger cars in use;number;107239;124381;133515;145981;165210;178070;198254;216316;227278;236846;248023;256547;262693;270875;277654;;
MX12;Mexico;Aguascalientes;MX;2668;Motorcycles and Mopeds in Use;number;8062;8312;8804;9229;9752;9452;10299;11090;12188;13465;16057;17882;20724;25489;32534;;
MX12;Mexico;Aguascalientes;MX;2667;Commercial Vehicles in Use;number;54820;61005;66890;72156;79682;86271;90840;96051;100892;103189;106229;107572;107303;109069;109223;;
MX10;Mexico;Cancún;MX;2666;Passenger cars in use;number;57605;55394;46735;42095;71055;84221;109324;126726;139676;147600;155988;163166;172969;183520;196387;;
MX10;Mexico;Cancún;MX;2668;Motorcycles and Mopeds in Use;number;7227;7577;5191;6164;10581;13946;20595;25740;30435;33191;35850;38663;42748;46902;52388;;
MX10;Mexico;Cancún;MX;2667;Commercial Vehicles in Use;number;15123;14681;13080;11431;18079;21468;28132;32697;35923;37465;38753;39652;41302;42897;44850;;
MX09;Mexico;Chihuahua;MX;2666;Passenger cars in use;number;111151;176756;185446;192164;184197;197513;227307;237529;246350;260395;268595;269593;286469;317357;345238;;
MX09;Mexico;Chihuahua;MX;2668;Motorcycles and Mopeds in Use;number;2201;1845;2416;2620;2783;3080;3291;3413;3728;4514;4798;4664;5664;6214;8173;;
MX09;Mexico;Chihuahua;MX;2667;Commercial Vehicles in Use;number;80762;87429;97313;99641;98768;104250;107084;108475;111522;114401;117787;112965;118473;126751;133830;;
MX02;Mexico;Guadalajara;MX;2666;Passenger cars in use;number;568098;602660;744469;801832;854123;910519;984869;1054021;1137655;1169344;1209218;1254293;1259000;1262056;1329010;;
MX02;Mexico;Guadalajara;MX;2668;Motorcycles and Mopeds in Use;number;38558;1136;47969;55918;64294;72304;79435;87707;97264;103666;112369;124833;134436;139183;161792;;
MX02;Mexico;Guadalajara;MX;2667;Commercial Vehicles in Use;number;241877;261695;314936;345890;369442;393970;398202;415585;454878;467100;477769;489143;482538;491132;505786;;
MX06;Mexico;León;MX;2666;Passenger cars in use;number;112403;130464;143559;152780;167280;174114;195178;212306;232144;242725;254446;267883;283678;302736;324109;;
MX06;Mexico;León;MX;2668;Motorcycles and Mopeds in Use;number;5457;3457;6524;6897;7868;8386;11495;14447;17635;19145;20432;23169;28637;34655;42948;;
MX06;Mexico;León;MX;2667;Commercial Vehicles in Use;number;65266;69196;79195;84549;92993;95693;100541;104882;111124;114478;117582;120616;124128;128657;134018;;
MX08;Mexico;Mérida;MX;2666;Passenger cars in use;number;128611;137902;152543;166406;193391;191322;185723;203671;222281;255622;265390;279769;295223;309732;325674;;
MX08;Mexico;Mérida;MX;2668;Motorcycles and Mopeds in Use;number;16348;18550;21592;25097;32943;36943;38091;45903;52887;63008;67249;72277;78122;84639;92246;;
MX08;Mexico;Mérida;MX;2667;Commercial Vehicles in Use;number;31835;38987;43608;48621;54407;53002;50565;56116;61569;70734;73161;75598;78261;80762;83909;;
MX07;Mexico;Monterrey;MX;2666;Passenger cars in use;number;612921;731346;797529;855940;920899;925088;1039673;1139191;1180948;1233991;1292751;1368243;1438226;1522610;1226692;;
MX07;Mexico;Monterrey;MX;2668;Motorcycles and Mopeds in Use;number;9281;11272;13805;16400;19055;22215;25979;29473;32642;35170;38385;43077;48073;53622;41690;;
MX07;Mexico;Monterrey;MX;2667;Commercial Vehicles in Use;number;241270;276059;313354;333411;375060;355464;377012;401746;415123;429607;445950;465518;480861;497024;371082;;
MX03;Mexico;Puebla;MX;2666;Passenger cars in use;number;263078;288141;291366;294807;327278;345535;399328;452788;490836;519641;528481;564249;597852;612070;624085;;
MX03;Mexico;Puebla;MX;2668;Motorcycles and Mopeds in Use;number;4713;5525;6552;6785;8604;10147;13597;17103;20246;22477;24490;27017;30423;35363;38981;;
MX03;Mexico;Puebla;MX;2667;Commercial Vehicles in Use;number;104501;117642;122973;118253;134772;140563;160893;166298;178659;189609;193350;200045;206474;204456;196975;;
MX11;Mexico;San Luis Potosí;MX;2666;Passenger cars in use;number;126562;154655;165385;174334;181773;206285;233829;262346;279644;292330;303348;314901;324843;337424;349567;;
MX11;Mexico;San Luis Potosí;MX;2668;Motorcycles and Mopeds in Use;number;7196;8011;9136;9953;10446;13581;15948;20205;23864;26876;30358;35493;41465;50111;57530;;
MX11;Mexico;San Luis Potosí;MX;2667;Commercial Vehicles in Use;number;57482;65001;73198;76913;80420;88449;94553;103083;109643;113509;116042;118587;121049;124278;127539;;
MX05;Mexico;Tijuana;MX;2666;Passenger cars in use;number;294095;342536;389281;433068;371977;446819;492902;528343;562645;569845;371151;383973;422595;446823;463402;;
MX05;Mexico;Tijuana;MX;2668;Motorcycles and Mopeds in Use;number;2147;2453;2574;3253;3151;3621;4591;5289;6088;6112;4371;4981;6496;7448;8177;;
MX05;Mexico;Tijuana;MX;2667;Commercial Vehicles in Use;number;72813;88381;103339;167522;149141;158481;169812;179366;195414;208959;122927;127352;134997;140913;143590;;
MX;Mexico;Total;MX;2666;Passenger cars in use;number;10176179;11351982;12254910;12742049;13388011;14300380;16411813;17696623;19420942;20519224;21152773;22374326;23569623;24819524;;;
MX;Mexico;Total;MX;2668;Motorcycles and Mopeds in Use;number;293924;280806;369522;439517;518307;588543;722309;879005;1080073;1198253;1154145;1313122;1581725;1872569;;;
MX;Mexico;Total;MX;2667;Commercial Vehicles in Use;number;5141813;5667742;6160162;6625394;6972120;7249555;7773107;8171569;8786888;9172659;9329340;9590861;9723307;10050087;;;
R553;Mexico;Aguascalientes;MX;2666;Passenger cars in use;number;116241;136240;145820;159314;179103;193054;216818;237740;251287;261876;274139;283498;290203;299134;307473;;
R553;Mexico;Aguascalientes;MX;2668;Motorcycles and Mopeds in Use;number;8280;8537;9054;9589;10175;9922;10821;11663;13398;14767;17771;20062;23581;29724;38306;;
R553;Mexico;Aguascalientes;MX;2667;Commercial Vehicles in Use;number;73525;81320;89158;96787;105882;113583;119494;126035;132520;135221;138897;140529;140208;142033;142705;;
R554;Mexico;Baja California;MX;2666;Passenger cars in use;number;577672;672760;763803;875781;768078;876467;950752;1011668;1066911;1085329;666258;687576;764682;808231;832655;;
R554;Mexico;Baja California;MX;2668;Motorcycles and Mopeds in Use;number;3458;3893;4136;4896;4692;5431;7005;8381;10025;10146;6679;7688;10007;11635;12788;;
R554;Mexico;Baja California;MX;2667;Commercial Vehicles in Use;number;171477;192935;215321;328966;288599;305553;324166;341986;365603;380464;215020;222446;242424;252942;255397;;
R555;Mexico;Baja California Sur;MX;2666;Passenger cars in use;number;113226;126519;144141;165475;188355;209972;243597;260043;281523;300870;315788;331599;266525;273443;285320;;
R555;Mexico;Baja California Sur;MX;2668;Motorcycles and Mopeds in Use;number;1555;1711;1556;2125;2981;3444;4277;4936;6112;6684;7068;7335;5451;6024;6864;;
R555;Mexico;Baja California Sur;MX;2667;Commercial Vehicles in Use;number;70452;75833;85070;90272;101554;107706;126081;136817;147495;162856;169460;177168;131075;133725;137396;;
R556;Mexico;Campeche;MX;2666;Passenger cars in use;number;44451;49731;56951;64485;77259;55963;92739;100366;106098;90701;101462;100653;112303;123771;136057;;
R556;Mexico;Campeche;MX;2668;Motorcycles and Mopeds in Use;number;4231;4437;4945;8231;14126;12490;26413;26572;39110;37237;43877;43804;52016;60451;69972;;
R556;Mexico;Campeche;MX;2667;Commercial Vehicles in Use;number;24962;26148;28987;33346;39954;29475;45530;48157;51551;41801;48435;48401;52599;56223;60132;;
R557;Mexico;Chiapas;MX;2666;Passenger cars in use;number;211981;300568;380825;363882;381762;385739;385074;394773;428656;417651;434675;409306;433047;444532;444884;;
R557;Mexico;Chiapas;MX;2668;Motorcycles and Mopeds in Use;number;1836;2604;4334;4289;4275;4167;4122;3930;3905;3621;3604;2892;2885;2930;2643;;
R557;Mexico;Chiapas;MX;2667;Commercial Vehicles in Use;number;120314;187740;238257;221786;234863;232826;237148;247714;270886;258473;268842;257018;270484;276745;283143;;
R558;Mexico;Chihuahua;MX;2666;Passenger cars in use;number;35755;54705;60515;64959;69980;76573;89497;96774;105122;109734;114770;123102;141301;138261;145497;;
R558;Mexico;Chihuahua;MX;2668;Motorcycles and Mopeds in Use;number;;6464;7325;9097;10923;12966;15052;17825;19633;20489;22958;26457;32975;36397;41276;;
R558;Mexico;Chihuahua;MX;2667;Commercial Vehicles in Use;number;37382;51503;56789;61326;66034;71303;75339;78810;82952;83859;86284;89632;98484;94353;96502;;
R559;Mexico;Coahuila de Zaragoza;MX;2666;Passenger cars in use;number;117034;125273;135791;155118;148178;156903;170280;244370;267353;284725;302836;318621;341852;349090;371281;;
R559;Mexico;Coahuila de Zaragoza;MX;2668;Motorcycles and Mopeds in Use;number;3738;3495;4704;7804;9681;12562;15951;23957;31822;35611;40922;48516;51716;58335;71196;;
R559;Mexico;Coahuila de Zaragoza;MX;2667;Commercial Vehicles in Use;number;101798;108536;116909;132014;127348;135362;144916;202134;227476;241584;253314;263908;276324;282117;292578;;
R560;Mexico;Colima;MX;2666;Passenger cars in use;number;469932;617720;622990;619349;581940;630939;723373;724024;753590;787052;814024;805249;840569;915603;983916;;
R560;Mexico;Colima;MX;2668;Motorcycles and Mopeds in Use;number;3541;2935;3802;4063;4318;5005;5543;6056;6656;7683;8236;8683;11778;13480;16738;;
R560;Mexico;Colima;MX;2667;Commercial Vehicles in Use;number;338517;339087;366198;362030;348265;365348;376470;369216;375388;386426;392644;369646;376850;400275;423343;;
MX04;Mexico;Juárez;MX;2666;Passenger cars in use;number;278034;274394;280595;281217;273532;302333;342909;331690;349303;355573;373082;366502;375664;398359;416668;;
MX04;Mexico;Juárez;MX;2668;Motorcycles and Mopeds in Use;number;695;487;630;714;771;954;1141;1407;1551;1639;1786;2288;3939;4913;5812;;
MX04;Mexico;Juárez;MX;2667;Commercial Vehicles in Use;number;94850;80820;84190;77761;74360;80324;87320;85179;89294;90199;93613;88276;88672;92151;95556;;
R561;Mexico;Federal District of Mexico City;MX;2666;Passenger cars in use;number;2308255;2233666;2162180;2093708;2384533;2528281;2878442;3176288;3640886;3824532;4028300;4252089;4455914;4593710;;;
R561;Mexico;Federal District of Mexico City;MX;2668;Motorcycles and Mopeds in Use;number;55356;55798;61828;80058;82237;69496;92121;125589;155234;164709;;;59130;91324;;;
R561;Mexico;Federal District of Mexico City;MX;2667;Commercial Vehicles in Use;number;147932;117898;97694;86357;89262;98443;109127;121842;126467;131294;138456;144823;100232;102153;;;
R562;Mexico;Durango;MX;2666;Passenger cars in use;number;73701;124590;128815;151214;158158;160917;192145;207473;216039;245915;248406;259626;284695;298890;322016;;
R562;Mexico;Durango;MX;2668;Motorcycles and Mopeds in Use;number;1234;1574;1881;2370;2627;2950;3694;4134;4915;6201;6526;7084;8169;9116;10353;;
R562;Mexico;Durango;MX;2667;Commercial Vehicles in Use;number;89856;113248;109935;135785;140916;146080;157670;164326;164367;180006;179100;182181;189154;194473;201177;;
R563;Mexico;Guanajuato;MX;2666;Passenger cars in use;number;295890;354275;387733;409355;442678;456003;532305;585995;649260;678548;705683;740739;781847;829886;885201;;
R563;Mexico;Guanajuato;MX;2668;Motorcycles and Mopeds in Use;number;18345;12717;20896;22148;27422;29812;37065;45319;56746;63021;71379;81462;98746;135763;164111;;
R563;Mexico;Guanajuato;MX;2667;Commercial Vehicles in Use;number;285539;318185;359752;381475;417491;428820;450617;469558;496983;509677;514967;522964;533007;545563;561186;;
R564;Mexico;Guerrero;MX;2666;Passenger cars in use;number;193314;189161;216102;247229;298795;391806;324738;334867;353447;408177;448103;489950;546327;606914;674866;;
R564;Mexico;Guerrero;MX;2668;Motorcycles and Mopeds in Use;number;6795;6113;7647;10290;20826;27832;16304;18241;21147;22440;23834;25569;27497;30702;34856;;
R564;Mexico;Guerrero;MX;2667;Commercial Vehicles in Use;number;146258;143441;157850;166671;234324;297938;202507;208597;231821;235454;242714;250837;255083;260359;265176;;
R565;Mexico;Hidalgo;MX;2666;Passenger cars in use;number;202412;235898;254223;275187;300466;324236;372977;418505;451233;461001;479309;492054;506177;526824;544707;;
R565;Mexico;Hidalgo;MX;2668;Motorcycles and Mopeds in Use;number;664;829;1123;1303;1574;1820;2286;2995;3836;4655;5398;6188;7404;8411;9978;;
R565;Mexico;Hidalgo;MX;2667;Commercial Vehicles in Use;number;160489;187133;213487;237730;263812;286987;308490;332272;351388;356283;365367;370837;377129;384201;390441;;
R566;Mexico;Jalisco;MX;2666;Passenger cars in use;number;730603;783455;946458;1014350;1081386;1148872;1266511;1383889;1508483;1554138;1615356;1680336;1701489;1721252;1814989;;
R566;Mexico;Jalisco;MX;2668;Motorcycles and Mopeds in Use;number;52523;16480;64237;74571;85987;101307;114151;130404;151140;162064;178453;201542;222396;241206;280457;;
R566;Mexico;Jalisco;MX;2667;Commercial Vehicles in Use;number;519983;576702;670401;725235;772756;816194;826524;867131;932404;943510;960234;980106;978547;992016;1017197;;
R567;Mexico;Mexico;MX;2666;Passenger cars in use;number;933583;1028663;935680;1080754;998407;1200966;1736969;1779044;2071341;2303728;2468657;2883263;3281852;3630343;;;
R567;Mexico;Mexico;MX;2668;Motorcycles and Mopeds in Use;number;6122;4344;4489;6436;4836;8837;18640;24173;51672;64469;76785;103752;140655;188134;;;
R567;Mexico;Mexico;MX;2667;Commercial Vehicles in Use;number;329189;319226;244800;276170;226056;263405;406426;409686;469783;545315;571255;664195;765537;849176;;;
R568;Mexico;Michoacan de Ocampo;MX;2666;Passenger cars in use;number;315064;331170;360847;439640;444862;479194;554682;602507;691175;727833;799587;837927;883092;962101;1020039;;
R568;Mexico;Michoacan de Ocampo;MX;2668;Motorcycles and Mopeds in Use;number;16398;18867;22442;30059;30404;33565;46148;53959;66172;73200;84013;94252;104782;122103;125538;;
R568;Mexico;Michoacan de Ocampo;MX;2667;Commercial Vehicles in Use;number;355149;388558;438299;493137;496065;500224;586456;605987;673591;698681;747615;773447;799638;851446;887336;;
R569;Mexico;Morelos;MX;2666;Passenger cars in use;number;156456;116090;139097;162407;174085;196202;176762;211480;243168;246864;272585;299144;318071;346541;377111;;
R569;Mexico;Morelos;MX;2668;Motorcycles and Mopeds in Use;number;1294;1416;2572;4419;5754;8108;6988;9472;12850;13168;15998;19707;23789;30700;39588;;
R569;Mexico;Morelos;MX;2667;Commercial Vehicles in Use;number;63859;46755;56821;68594;75880;85005;73727;85872;97237;98187;104861;111521;115544;118767;122165;;
R570;Mexico;Nayarit;MX;2666;Passenger cars in use;number;63747;69945;78944;74809;90291;107192;122164;130338;144394;152031;161296;170965;177715;184550;190522;;
R570;Mexico;Nayarit;MX;2668;Motorcycles and Mopeds in Use;number;3268;4034;5002;2011;3920;6774;10540;9850;11940;13113;16442;18964;21292;23138;24057;;
R570;Mexico;Nayarit;MX;2667;Commercial Vehicles in Use;number;51162;64207;76344;82910;109755;120931;127065;131220;140133;144609;149519;154090;158424;162614;166291;;
R571;Mexico;Nuevo Leon;MX;2666;Passenger cars in use;number;650134;787128;855046;915824;983132;990912;1115206;1221716;1269676;1327025;1389831;1470592;1545344;1634474;1314279;;
R571;Mexico;Nuevo Leon;MX;2668;Motorcycles and Mopeds in Use;number;9459;11488;14066;16747;19498;22739;26592;30152;33396;36042;39390;44301;50604;56745;45306;;
R571;Mexico;Nuevo Leon;MX;2667;Commercial Vehicles in Use;number;293273;335417;379362;404155;452833;437930;463322;491778;509872;527283;546365;569658;587666;606224;438269;;
R572;Mexico;Oaxaca;MX;2666;Passenger cars in use;number;97101;111833;137895;141372;122610;141988;133016;147987;156180;176290;189008;201582;209305;214609;222755;;
